games,learning_rate,discount,average_moves
1000,0.68,0.06,65.53
1000,0.68,0.08,65.48
1000,0.68,0.1,65.8
1000,0.68,0.12,65.37
1000,0.68,0.14,65.65
1000,0.68,0.16,65.16
1000,0.68,0.18,65.59
1000,0.68,0.2,65.34
1000,0.68,0.22,66.6
1000,0.68,0.24,64.95
1000,0.68,0.26,65.58
1000,0.68,0.28,65.91
1000,0.68,0.3,65.31
1000,0.68,0.32,65.87
1000,0.68,0.34,65.21
1000,0.68,0.36,66.12
1000,0.68,0.38,65.5
1000,0.68,0.4,65.92
1000,0.68,0.42,66.58
1000,0.68,0.44,65.0
1000,0.68,0.46,65.16
1000,0.68,0.48,65.32
1000,0.68,0.5,65.64
1000,0.68,0.52,65.82
1000,0.68,0.54,65.47
1000,0.68,0.56,66.38
1000,0.68,0.58,65.81
1000,0.68,0.6,65.63
1000,0.68,0.62,66.1
1000,0.68,0.64,66.09
1000,0.68,0.66,65.93
1000,0.68,0.68,65.76
1000,0.68,0.7,66.34
1000,0.68,0.72,64.94
1000,0.68,0.74,65.26
1000,0.68,0.76,66.49
1000,0.68,0.78,66.47
1000,0.68,0.8,65.52
1000,0.68,0.82,65.67
1000,0.68,0.84,65.52
1000,0.68,0.86,65.46
1000,0.68,0.88,65.18
1000,0.68,0.9,65.43
1000,0.68,0.92,66.11
1000,0.68,0.94,66.03
1000,0.68,0.96,65.77
1000,0.68,0.98,65.91
1000,0.68,1.0,65.46
1000,0.68,1.02,65.39
1000,0.68,1.04,65.17
1000,0.68,1.06,65.97
1000,0.68,1.08,65.3
1000,0.7,0,66.34
1000,0.7,0.02,65.77
1000,0.7,0.04,65.83
1000,0.7,0.06,65.65
1000,0.7,0.08,65.38
1000,0.7,0.1,65.62
1000,0.7,0.12,65.36
1000,0.7,0.14,65.95
1000,0.7,0.16,65.97
1000,0.7,0.18,65.63
1000,0.7,0.2,65.52
1000,0.7,0.22,65.39
1000,0.7,0.24,66.12
1000,0.7,0.26,66.02
1000,0.7,0.28,65.84
1000,0.7,0.3,65.61
1000,0.7,0.32,65.78
1000,0.7,0.34,65.25
1000,0.7,0.36,65.29
1000,0.7,0.38,65.66
1000,0.7,0.4,65.84
1000,0.7,0.42,65.12
1000,0.7,0.44,65.42
1000,0.7,0.46,65.87
1000,0.7,0.48,65.33
1000,0.7,0.5,66.25
1000,0.7,0.52,65.54
1000,0.7,0.54,66.0
1000,0.7,0.56,65.59
1000,0.7,0.58,65.6
1000,0.7,0.6,65.48
1000,0.7,0.62,65.63
1000,0.7,0.64,65.59
1000,0.7,0.66,65.77
1000,0.7,0.68,65.36
1000,0.7,0.7,65.14
1000,0.7,0.72,65.73
1000,0.7,0.74,66.48
1000,0.7,0.76,65.24
1000,0.7,0.78,66.05
1000,0.7,0.8,66.23
1000,0.7,0.82,64.89
1000,0.7,0.84,65.67
1000,0.7,0.86,65.76
1000,0.7,0.88,65.92
1000,0.7,0.9,65.23
1000,0.7,0.92,65.84
1000,0.7,0.94,65.74
1000,0.7,0.96,65.88
1000,0.7,0.98,64.91
1000,0.7,1.0,65.2
1000,0.7,1.02,65.71
1000,0.7,1.04,66.03
1000,0.7,1.06,65.87
1000,0.7,1.08,65.25
1000,0.72,0,65.48
1000,0.72,0.02,65.64
1000,0.72,0.04,65.52
1000,0.72,0.06,64.63
1000,0.72,0.08,65.33
1000,0.72,0.1,65.69
1000,0.72,0.12,66.19
1000,0.72,0.14,65.91
1000,0.72,0.16,66.53
1000,0.72,0.18,65.71
1000,0.72,0.2,65.96
1000,0.72,0.22,65.59
1000,0.72,0.24,66.31
1000,0.72,0.26,65.39
1000,0.72,0.28,65.18
1000,0.72,0.3,65.65
1000,0.72,0.32,65.62
1000,0.72,0.34,66.08
1000,0.72,0.36,65.82
1000,0.72,0.38,65.45
1000,0.72,0.4,65.35
1000,0.72,0.42,65.51
1000,0.72,0.44,65.66
1000,0.72,0.46,65.86
1000,0.72,0.48,65.49
1000,0.72,0.5,65.84
1000,0.72,0.52,66.4
1000,0.72,0.54,65.69
1000,0.72,0.56,65.53
1000,0.72,0.58,65.45
1000,0.72,0.6,65.22
1000,0.72,0.62,66.11
1000,0.72,0.64,66.48
1000,0.72,0.66,65.5
1000,0.72,0.68,66.22
1000,0.72,0.7,65.03
1000,0.72,0.72,65.19
1000,0.72,0.74,65.76
1000,0.72,0.76,65.83
1000,0.72,0.78,66.25
1000,0.72,0.8,65.63
1000,0.72,0.82,65.12
1000,0.72,0.84,65.26
1000,0.72,0.86,65.92
1000,0.72,0.88,65.74
1000,0.72,0.9,65.1
1000,0.72,0.92,65.75
1000,0.72,0.94,65.17
1000,0.72,0.96,65.97
1000,0.72,0.98,66.03
1000,0.72,1.0,65.44
1000,0.72,1.02,66.24
1000,0.72,1.04,65.61
1000,0.72,1.06,65.1
1000,0.72,1.08,65.6
1000,0.74,0,65.38
1000,0.74,0.02,66.14
1000,0.74,0.04,64.56
1000,0.74,0.06,65.11
1000,0.74,0.08,65.63
1000,0.74,0.1,65.48
1000,0.74,0.12,66.25
1000,0.74,0.14,65.49
1000,0.74,0.16,66.11
1000,0.74,0.18,65.78
1000,0.74,0.2,66.13
1000,0.74,0.22,65.58
1000,0.74,0.24,65.5
1000,0.74,0.26,65.63
1000,0.74,0.28,65.44
1000,0.74,0.3,65.96
1000,0.74,0.32,66.17
1000,0.74,0.34,65.25
1000,0.74,0.36,65.69
1000,0.74,0.38,65.23
1000,0.74,0.4,66.0
1000,0.74,0.42,65.33
1000,0.74,0.44,65.47
1000,0.74,0.46,66.35
1000,0.74,0.48,65.81
1000,0.74,0.5,65.34
1000,0.74,0.52,65.97
1000,0.74,0.54,66.1
1000,0.74,0.56,66.13
1000,0.74,0.58,66.08
1000,0.74,0.6,65.14
1000,0.74,0.62,66.2
1000,0.74,0.64,65.1
1000,0.74,0.66,66.24
1000,0.74,0.68,66.24
1000,0.74,0.7,66.02
1000,0.74,0.72,66.39
1000,0.74,0.74,65.25
1000,0.74,0.76,66.02
1000,0.74,0.78,64.89
1000,0.74,0.8,66.86
1000,0.74,0.82,65.5
1000,0.74,0.84,66.19
1000,0.74,0.86,65.84
1000,0.74,0.88,65.84
1000,0.74,0.9,66.3
1000,0.74,0.92,65.31
1000,0.74,0.94,64.81
1000,0.74,0.96,65.98
1000,0.74,0.98,65.93
1000,0.74,1.0,66.17
1000,0.74,1.02,65.58
1000,0.74,1.04,65.76
1000,0.74,1.06,66.4
1000,0.74,1.08,65.63
1000,0.76,0,65.59
1000,0.76,0.02,64.96
1000,0.76,0.04,66.34
1000,0.76,0.06,65.8
1000,0.76,0.08,65.51
1000,0.76,0.1,65.84
1000,0.76,0.12,64.95
1000,0.76,0.14,65.13
1000,0.76,0.16,66.53
1000,0.76,0.18,65.89
1000,0.76,0.2,65.86
1000,0.76,0.22,65.52
1000,0.76,0.24,65.67
1000,0.76,0.26,65.49
1000,0.76,0.28,64.86
1000,0.76,0.3,65.94
1000,0.76,0.32,65.5
1000,0.76,0.34,65.55
1000,0.76,0.36,65.45
1000,0.76,0.38,66.14
1000,0.76,0.4,65.36
1000,0.76,0.42,65.52
1000,0.76,0.44,66.22
1000,0.76,0.46,65.42
1000,0.76,0.48,66.41
1000,0.76,0.5,65.26
1000,0.76,0.52,65.1
1000,0.76,0.54,65.73
1000,0.76,0.56,65.71
1000,0.76,0.58,65.44
1000,0.76,0.6,66.12
1000,0.76,0.62,65.69
1000,0.76,0.64,65.99
1000,0.76,0.66,65.21
1000,0.76,0.68,65.43
1000,0.76,0.7,65.04
1000,0.76,0.72,65.09
1000,0.76,0.74,66.58
1000,0.76,0.76,65.82
1000,0.76,0.78,65.13
1000,0.76,0.8,65.5
1000,0.76,0.82,65.33
1000,0.76,0.84,65.89
1000,0.76,0.86,65.9
1000,0.76,0.88,65.85
1000,0.76,0.9,65.59
1000,0.76,0.92,65.68
1000,0.76,0.94,65.72
1000,0.76,0.96,65.28
1000,0.76,0.98,66.24
1000,0.76,1.0,65.69
1000,0.76,1.02,64.95
1000,0.76,1.04,65.91
1000,0.76,1.06,65.13
1000,0.76,1.08,66.34
1000,0.78,0,64.99
1000,0.78,0.02,65.41
1000,0.78,0.04,65.02
1000,0.78,0.06,66.01
1000,0.78,0.08,65.43
1000,0.78,0.1,65.46
1000,0.78,0.12,65.63
1000,0.78,0.14,65.96
1000,0.78,0.16,66.33
1000,0.78,0.18,65.83
1000,0.78,0.2,65.12
1000,0.78,0.22,65.5
1000,0.78,0.24,65.88
1000,0.78,0.26,65.7
1000,0.78,0.28,65.26
1000,0.78,0.3,65.7
1000,0.78,0.32,66.17
1000,0.78,0.34,65.8
1000,0.78,0.36,65.27
1000,0.78,0.38,65.6
1000,0.78,0.4,65.72
1000,0.78,0.42,65.18
1000,0.78,0.44,65.83
1000,0.78,0.46,65.33
1000,0.78,0.48,65.96
1000,0.78,0.5,65.9
1000,0.78,0.52,66.28
1000,0.78,0.54,65.89
1000,0.78,0.56,65.33
1000,0.78,0.58,66.46
1000,0.78,0.6,66.07
1000,0.78,0.62,66.24
1000,0.78,0.64,65.11
1000,0.78,0.66,66.24
1000,0.78,0.68,65.65
1000,0.78,0.7,65.98
1000,0.78,0.72,66.69
1000,0.78,0.74,65.58
1000,0.78,0.76,65.5
1000,0.78,0.78,66.31
1000,0.78,0.8,65.95
1000,0.78,0.82,65.31
1000,0.78,0.84,65.85
1000,0.78,0.86,65.67
1000,0.78,0.88,65.29
1000,0.78,0.9,65.3
1000,0.78,0.92,65.52
1000,0.78,0.94,66.12
1000,0.78,0.96,65.8
1000,0.78,0.98,65.38
1000,0.78,1.0,65.26
1000,0.78,1.02,65.23
1000,0.78,1.04,65.22
1000,0.78,1.06,65.56
1000,0.78,1.08,65.27
1000,0.8,0,66.09
1000,0.8,0.02,65.16
1000,0.8,0.04,64.8
1000,0.8,0.06,64.92
1000,0.8,0.08,65.22
1000,0.8,0.1,65.81
1000,0.8,0.12,65.52
1000,0.8,0.14,65.97
1000,0.8,0.16,65.48
1000,0.8,0.18,66.2
1000,0.8,0.2,65.22
1000,0.8,0.22,65.41
1000,0.8,0.24,65.49
1000,0.8,0.26,65.15
1000,0.8,0.28,65.72
1000,0.8,0.3,66.55
1000,0.8,0.32,65.88
1000,0.8,0.34,65.69
1000,0.8,0.36,65.34
1000,0.8,0.38,65.72
1000,0.8,0.4,65.7
1000,0.8,0.42,65.42
1000,0.8,0.44,65.49
1000,0.8,0.46,65.72
1000,0.8,0.48,65.98
1000,0.8,0.5,66.05
1000,0.8,0.52,65.98
1000,0.8,0.54,66.51
1000,0.8,0.56,65.51
1000,0.8,0.58,66.2
1000,0.8,0.6,64.99
1000,0.8,0.62,65.66
1000,0.8,0.64,65.84
1000,0.8,0.66,65.75
1000,0.8,0.68,65.96
1000,0.8,0.7,66.05
1000,0.8,0.72,65.63
1000,0.8,0.74,66.34
1000,0.8,0.76,65.51
1000,0.8,0.78,66.36
1000,0.8,0.8,65.02
1000,0.8,0.82,66.48
1000,0.8,0.84,65.37
1000,0.8,0.86,65.94
1000,0.8,0.88,65.1
1000,0.8,0.9,66.08
1000,0.8,0.92,66.02
1000,0.8,0.94,65.69
1000,0.8,0.96,65.64
1000,0.8,0.98,66.7
1000,0.8,1.0,66.5
1000,0.8,1.02,65.73
1000,0.8,1.04,65.26
1000,0.8,1.06,65.71
1000,0.8,1.08,66.1
1000,0.82,0,66.26
1000,0.82,0.02,65.82
1000,0.82,0.04,66.17
1000,0.82,0.06,64.87
1000,0.82,0.08,65.12
1000,0.82,0.1,65.26
1000,0.82,0.12,65.14
1000,0.82,0.14,65.61
1000,0.82,0.16,65.74
1000,0.82,0.18,66.16
1000,0.82,0.2,65.71
1000,0.82,0.22,66.27
1000,0.82,0.24,65.52
1000,0.82,0.26,66.1
1000,0.82,0.28,65.83
1000,0.82,0.3,65.95
1000,0.82,0.32,64.94
1000,0.82,0.34,65.45
1000,0.82,0.36,65.28
1000,0.82,0.38,66.06
1000,0.82,0.4,64.75
1000,0.82,0.42,65.7
1000,0.82,0.44,65.46
1000,0.82,0.46,65.59
1000,0.82,0.48,66.09
1000,0.82,0.5,64.84
1000,0.82,0.52,66.1
1000,0.82,0.54,66.1
1000,0.82,0.56,65.97
1000,0.82,0.58,65.29
1000,0.82,0.6,65.43
1000,0.82,0.62,65.93
1000,0.82,0.64,65.6
1000,0.82,0.66,65.96
1000,0.82,0.68,65.82
1000,0.82,0.7,64.59
1000,0.82,0.72,65.44
1000,0.82,0.74,65.85
1000,0.82,0.76,65.69
1000,0.82,0.78,65.5
1000,0.82,0.8,66.17
1000,0.82,0.82,65.82
1000,0.82,0.84,66.02
1000,0.82,0.86,66.36
1000,0.82,0.88,65.46
1000,0.82,0.9,65.55
1000,0.82,0.92,65.31
1000,0.82,0.94,65.78
1000,0.82,0.96,66.04
1000,0.82,0.98,66.11
1000,0.82,1.0,66.06
1000,0.82,1.02,66.2
1000,0.82,1.04,65.75
1000,0.82,1.06,65.16
1000,0.82,1.08,65.33
1000,0.84,0,65.32
1000,0.84,0.02,65.39
1000,0.84,0.04,65.94
1000,0.84,0.06,65.38
1000,0.84,0.08,65.04
1000,0.84,0.1,65.23
1000,0.84,0.12,65.59
1000,0.84,0.14,65.84
1000,0.84,0.16,66.47
1000,0.84,0.18,64.33
1000,0.84,0.2,65.64
1000,0.84,0.22,65.89
1000,0.84,0.24,66.22
1000,0.84,0.26,65.91
1000,0.84,0.28,65.6
1000,0.84,0.3,65.42
1000,0.84,0.32,65.19
1000,0.84,0.34,66.0
1000,0.84,0.36,65.06
1000,0.84,0.38,65.91
1000,0.84,0.4,65.99
1000,0.84,0.42,65.87
1000,0.84,0.44,66.05
1000,0.84,0.46,65.11
1000,0.84,0.48,65.56
1000,0.84,0.5,65.7
1000,0.84,0.52,66.1
1000,0.84,0.54,66.21
1000,0.84,0.56,65.84
1000,0.84,0.58,65.64
1000,0.84,0.6,64.9
1000,0.84,0.62,65.37
1000,0.84,0.64,65.52
1000,0.84,0.66,65.56
1000,0.84,0.68,65.74
1000,0.84,0.7,65.05
1000,0.84,0.72,65.65
1000,0.84,0.74,66.0
1000,0.84,0.76,65.97
1000,0.84,0.78,65.39
1000,0.84,0.8,65.65
1000,0.84,0.82,66.03
1000,0.84,0.84,66.3
1000,0.84,0.86,65.56
1000,0.84,0.88,65.95
1000,0.84,0.9,66.24
1000,0.84,0.92,65.37
1000,0.84,0.94,65.83
1000,0.84,0.96,65.96
1000,0.84,0.98,66.47
1000,0.84,1.0,65.42
1000,0.84,1.02,65.41
1000,0.84,1.04,65.75
1000,0.84,1.06,66.13
1000,0.84,1.08,65.37
1000,0.86,0,65.05
1000,0.86,0.02,65.13
1000,0.86,0.04,64.3
1000,0.86,0.06,66.02
1000,0.86,0.08,65.75
1000,0.86,0.1,65.83
1000,0.86,0.12,65.3
1000,0.86,0.14,65.43
1000,0.86,0.16,66.09
1000,0.86,0.18,65.34
1000,0.86,0.2,65.59
1000,0.86,0.22,66.08
1000,0.86,0.24,65.97
1000,0.86,0.26,65.82
1000,0.86,0.28,65.86
1000,0.86,0.3,65.62
1000,0.86,0.32,66.07
1000,0.86,0.34,65.36
1000,0.86,0.36,65.51
1000,0.86,0.38,65.11
1000,0.86,0.4,65.67
1000,0.86,0.42,66.36
1000,0.86,0.44,65.59
1000,0.86,0.46,65.93
1000,0.86,0.48,65.41
1000,0.86,0.5,66.01
1000,0.86,0.52,65.42
1000,0.86,0.54,65.6
1000,0.86,0.56,65.09
1000,0.86,0.58,65.22
1000,0.86,0.6,65.77
1000,0.86,0.62,66.17
1000,0.86,0.64,65.54
1000,0.86,0.66,65.99
1000,0.86,0.68,66.37
1000,0.86,0.7,65.34
1000,0.86,0.72,65.47
1000,0.86,0.74,65.62
1000,0.86,0.76,66.19
1000,0.86,0.78,65.46
1000,0.86,0.8,65.69
1000,0.86,0.82,65.15
1000,0.86,0.84,66.44
1000,0.86,0.86,65.54
1000,0.86,0.88,65.57
1000,0.86,0.9,65.38
1000,0.86,0.92,65.69
1000,0.86,0.94,64.93
1000,0.86,0.96,66.27
1000,0.86,0.98,65.52
1000,0.86,1.0,66.09
1000,0.86,1.02,65.69
1000,0.86,1.04,65.96
1000,0.86,1.06,65.7
1000,0.86,1.08,65.56
1000,0.88,0,65.61
1000,0.88,0.02,65.92
1000,0.88,0.04,65.85
1000,0.88,0.06,64.98
1000,0.88,0.08,65.77
1000,0.88,0.1,65.73
1000,0.88,0.12,65.29
1000,0.88,0.14,66.07
1000,0.88,0.16,65.28
1000,0.88,0.18,65.36
1000,0.88,0.2,65.68
1000,0.88,0.22,65.83
1000,0.88,0.24,65.36
1000,0.88,0.26,65.17
1000,0.88,0.28,65.2
1000,0.88,0.3,66.08
1000,0.88,0.32,65.93
1000,0.88,0.34,66.53
1000,0.88,0.36,65.13
1000,0.88,0.38,65.59
1000,0.88,0.4,65.66
1000,0.88,0.42,65.73
1000,0.88,0.44,65.87
1000,0.88,0.46,65.7
1000,0.88,0.48,64.98
1000,0.88,0.5,66.07
1000,0.88,0.52,65.49
1000,0.88,0.54,65.64
1000,0.88,0.56,65.93
1000,0.88,0.58,65.75
1000,0.88,0.6,65.04
1000,0.88,0.62,65.28
1000,0.88,0.64,66.12
1000,0.88,0.66,65.76
1000,0.88,0.68,65.45
1000,0.88,0.7,65.79
1000,0.88,0.72,65.41
1000,0.88,0.74,67.08
1000,0.88,0.76,65.68
1000,0.88,0.78,66.13
1000,0.88,0.8,65.94
1000,0.88,0.82,65.37
1000,0.88,0.84,66.49
1000,0.88,0.86,65.53
1000,0.88,0.88,65.2
1000,0.88,0.9,65.83
1000,0.88,0.92,65.12
1000,0.88,0.94,65.44
1000,0.88,0.96,65.91
1000,0.88,0.98,65.61
1000,0.88,1.0,65.65
1000,0.88,1.02,65.66
1000,0.88,1.04,65.43
1000,0.88,1.06,65.38
1000,0.88,1.08,65.89
1000,0.9,0,65.64
1000,0.9,0.02,65.51
1000,0.9,0.04,65.89
1000,0.9,0.06,65.73
1000,0.9,0.08,64.97
1000,0.9,0.1,65.16
1000,0.9,0.12,65.81
1000,0.9,0.14,66.28
1000,0.9,0.16,66.04
1000,0.9,0.18,65.45
1000,0.9,0.2,66.3
1000,0.9,0.22,65.47
1000,0.9,0.24,65.74
1000,0.9,0.26,66.39
1000,0.9,0.28,65.8
1000,0.9,0.3,66.16
1000,0.9,0.32,65.38
1000,0.9,0.34,65.93
1000,0.9,0.36,65.55
1000,0.9,0.38,65.44
1000,0.9,0.4,65.42
1000,0.9,0.42,65.65
1000,0.9,0.44,65.78
1000,0.9,0.46,66.42
1000,0.9,0.48,65.78
1000,0.9,0.5,66.68
1000,0.9,0.52,65.52
1000,0.9,0.54,65.16
1000,0.9,0.56,65.29
1000,0.9,0.58,65.78
1000,0.9,0.6,65.62
1000,0.9,0.62,65.52
1000,0.9,0.64,65.54
1000,0.9,0.66,65.79
1000,0.9,0.68,65.1
1000,0.9,0.7,66.7
1000,0.9,0.72,65.82
1000,0.9,0.74,66.38
1000,0.9,0.76,66.17
1000,0.9,0.78,65.44
1000,0.9,0.8,66.23
1000,0.9,0.82,65.61
1000,0.9,0.84,65.64
1000,0.9,0.86,65.86
1000,0.9,0.88,65.46
1000,0.9,0.9,65.85
1000,0.9,0.92,65.65
1000,0.9,0.94,65.84
1000,0.9,0.96,65.76
1000,0.9,0.98,66.02
1000,0.9,1.0,65.85
1000,0.9,1.02,66.34
1000,0.9,1.04,65.37
1000,0.9,1.06,66.34
1000,0.9,1.08,65.54
1000,0.92,0,66.28
1000,0.92,0.02,66.08
1000,0.92,0.04,65.82
1000,0.92,0.06,64.98
1000,0.92,0.08,65.69
1000,0.92,0.1,65.93
1000,0.92,0.12,65.32
1000,0.92,0.14,66.15
1000,0.92,0.16,66.86
1000,0.92,0.18,65.98
1000,0.92,0.2,65.28
1000,0.92,0.22,65.93
1000,0.92,0.24,65.26
1000,0.92,0.26,65.87
1000,0.92,0.28,66.8
1000,0.92,0.3,65.54
1000,0.92,0.32,66.31
1000,0.92,0.34,65.51
1000,0.92,0.36,65.61
1000,0.92,0.38,65.5
1000,0.92,0.4,66.51
1000,0.92,0.42,66.37
1000,0.92,0.44,65.94
1000,0.92,0.46,65.59
1000,0.92,0.48,65.14
1000,0.92,0.5,66.33
1000,0.92,0.52,65.96
1000,0.92,0.54,66.06
1000,0.92,0.56,66.26
1000,0.92,0.58,66.32
1000,0.92,0.6,65.22
1000,0.92,0.62,66.14
1000,0.92,0.64,64.5
1000,0.92,0.66,66.08
1000,0.92,0.68,65.4
1000,0.92,0.7,65.42
1000,0.92,0.72,65.26
1000,0.92,0.74,65.5
1000,0.92,0.76,65.69
1000,0.92,0.78,66.03
1000,0.92,0.8,65.44
1000,0.92,0.82,65.91
1000,0.92,0.84,66.23
1000,0.92,0.86,66.57
1000,0.92,0.88,66.48
1000,0.92,0.9,65.23
1000,0.92,0.92,66.01
1000,0.92,0.94,66.15
1000,0.92,0.96,65.24
1000,0.92,0.98,65.29
1000,0.92,1.0,66.32
1000,0.92,1.02,65.71
1000,0.92,1.04,65.59
1000,0.92,1.06,66.23
1000,0.92,1.08,65.77
1000,0.94,0,65.78
1000,0.94,0.02,65.64
1000,0.94,0.04,65.48
1000,0.94,0.06,65.37
1000,0.94,0.08,65.52
1000,0.94,0.1,65.89
1000,0.94,0.12,65.75
1000,0.94,0.14,65.86
1000,0.94,0.16,66.1
1000,0.94,0.18,66.02
1000,0.94,0.2,65.89
1000,0.94,0.22,65.91
1000,0.94,0.24,65.59
1000,0.94,0.26,65.82
1000,0.94,0.28,65.35
1000,0.94,0.3,65.92
1000,0.94,0.32,64.34
1000,0.94,0.34,65.28
1000,0.94,0.36,65.77
1000,0.94,0.38,65.69
1000,0.94,0.4,65.75
1000,0.94,0.42,65.5
1000,0.94,0.44,65.13
1000,0.94,0.46,65.6
1000,0.94,0.48,65.92
1000,0.94,0.5,65.8
1000,0.94,0.52,65.64
1000,0.94,0.54,65.13
1000,0.94,0.56,65.09
1000,0.94,0.58,65.61
1000,0.94,0.6,65.7
1000,0.94,0.62,65.19
1000,0.94,0.64,65.15
1000,0.94,0.66,66.2
1000,0.94,0.68,65.44
1000,0.94,0.7,66.17
1000,0.94,0.72,65.68
1000,0.94,0.74,64.92
1000,0.94,0.76,65.67
1000,0.94,0.78,65.42
1000,0.94,0.8,65.66
1000,0.94,0.82,65.35
1000,0.94,0.84,65.51
1000,0.94,0.86,66.12
1000,0.94,0.88,66.08
1000,0.94,0.9,66.28
1000,0.94,0.92,66.43
1000,0.94,0.94,66.69
1000,0.94,0.96,65.88
1000,0.94,0.98,65.92
1000,0.94,1.0,65.86
1000,0.94,1.02,65.21
1000,0.94,1.04,66.07
1000,0.94,1.06,65.87
1000,0.94,1.08,64.95
1000,0.96,0,66.25
1000,0.96,0.02,65.95
1000,0.96,0.04,64.79
1000,0.96,0.06,65.75
1000,0.96,0.08,65.76
1000,0.96,0.1,66.0
1000,0.96,0.12,65.99
1000,0.96,0.14,66.14
1000,0.96,0.16,65.61
1000,0.96,0.18,65.48
1000,0.96,0.2,66.04
1000,0.96,0.22,65.72
1000,0.96,0.24,65.8
1000,0.96,0.26,65.53
1000,0.96,0.28,65.76
1000,0.96,0.3,66.03
1000,0.96,0.32,64.96
1000,0.96,0.34,66.0
1000,0.96,0.36,65.8
1000,0.96,0.38,65.36
1000,0.96,0.4,66.4
1000,0.96,0.42,66.61
1000,0.96,0.44,65.85
1000,0.96,0.46,65.4
1000,0.96,0.48,65.9
1000,0.96,0.5,66.49
1000,0.96,0.52,66.39
1000,0.96,0.54,65.62
1000,0.96,0.56,65.75
1000,0.96,0.58,66.06
1000,0.96,0.6,65.41
1000,0.96,0.62,65.35
1000,0.96,0.64,65.65
1000,0.96,0.66,65.84
1000,0.96,0.68,65.5
1000,0.96,0.7,65.61
1000,0.96,0.72,66.04
1000,0.96,0.74,65.66
1000,0.96,0.76,65.61
1000,0.96,0.78,65.56
1000,0.96,0.8,65.48
1000,0.96,0.82,66.17
1000,0.96,0.84,65.99
1000,0.96,0.86,65.6
1000,0.96,0.88,65.12
1000,0.96,0.9,65.64
1000,0.96,0.92,66.02
1000,0.96,0.94,65.85
1000,0.96,0.96,65.65
1000,0.96,0.98,66.29
1000,0.96,1.0,65.78
1000,0.96,1.02,65.59
1000,0.96,1.04,65.76
1000,0.96,1.06,66.05
1000,0.96,1.08,65.9
1000,0.98,0,65.7
1000,0.98,0.02,65.73
1000,0.98,0.04,65.02
1000,0.98,0.06,65.18
1000,0.98,0.08,65.52
1000,0.98,0.1,67.06
1000,0.98,0.12,65.75
1000,0.98,0.14,66.25
1000,0.98,0.16,65.4
1000,0.98,0.18,64.72
1000,0.98,0.2,66.04
1000,0.98,0.22,65.68
1000,0.98,0.24,65.27
1000,0.98,0.26,65.18
1000,0.98,0.28,65.55
1000,0.98,0.3,65.9
1000,0.98,0.32,65.78
1000,0.98,0.34,65.38
1000,0.98,0.36,65.52
1000,0.98,0.38,65.76
1000,0.98,0.4,65.1
1000,0.98,0.42,65.64
1000,0.98,0.44,65.98
1000,0.98,0.46,66.53
1000,0.98,0.48,65.52
1000,0.98,0.5,65.99
1000,0.98,0.52,66.31
1000,0.98,0.54,65.47
1000,0.98,0.56,66.01
1000,0.98,0.58,65.61
1000,0.98,0.6,66.05
1000,0.98,0.62,65.49
1000,0.98,0.64,66.15
1000,0.98,0.66,65.94
1000,0.98,0.68,66.5
1000,0.98,0.7,65.61
1000,0.98,0.72,64.9
1000,0.98,0.74,65.95
1000,0.98,0.76,66.3
1000,0.98,0.78,65.47
1000,0.98,0.8,65.78
1000,0.98,0.82,65.86
1000,0.98,0.84,65.87
1000,0.98,0.86,65.42
1000,0.98,0.88,65.87
1000,0.98,0.9,66.04
1000,0.98,0.92,65.0
1000,0.98,0.94,65.64
1000,0.98,0.96,65.12
1000,0.98,0.98,65.38
1000,0.98,1.0,65.39
1000,0.98,1.02,65.0
1000,0.98,1.04,66.05
1000,0.98,1.06,65.16
1000,0.98,1.08,65.99
1000,1.0,0,65.41
1000,1.0,0.02,65.73
1000,1.0,0.04,65.77
1000,1.0,0.06,66.33
1000,1.0,0.08,65.39
1000,1.0,0.1,66.12
1000,1.0,0.12,65.81
1000,1.0,0.14,66.1
1000,1.0,0.16,65.41
1000,1.0,0.18,65.28
1000,1.0,0.2,65.05
1000,1.0,0.22,65.8
1000,1.0,0.24,65.91
1000,1.0,0.26,66.15
1000,1.0,0.28,66.11
1000,1.0,0.3,66.08
1000,1.0,0.32,66.44
1000,1.0,0.34,66.41
1000,1.0,0.36,66.24
1000,1.0,0.38,66.05
1000,1.0,0.4,66.14
1000,1.0,0.42,65.61
1000,1.0,0.44,66.05
1000,1.0,0.46,65.76
1000,1.0,0.48,65.94
1000,1.0,0.5,65.28
1000,1.0,0.52,65.62
1000,1.0,0.54,65.49
1000,1.0,0.56,66.05
1000,1.0,0.58,66.18
1000,1.0,0.6,65.47
1000,1.0,0.62,65.49
1000,1.0,0.64,65.82
1000,1.0,0.66,65.31
1000,1.0,0.68,65.4
1000,1.0,0.7,65.77
1000,1.0,0.72,65.52
1000,1.0,0.74,65.65
1000,1.0,0.76,66.13
1000,1.0,0.78,65.52
1000,1.0,0.8,65.7
1000,1.0,0.82,66.14
1000,1.0,0.84,65.45
1000,1.0,0.86,65.24
1000,1.0,0.88,65.25
1000,1.0,0.9,65.76
1000,1.0,0.92,65.53
1000,1.0,0.94,64.94
1000,1.0,0.96,65.26
1000,1.0,0.98,65.98
1000,1.0,1.0,66.06
1000,1.0,1.02,66.53
1000,1.0,1.04,65.01
1000,1.0,1.06,66.08
1000,1.0,1.08,65.97
1000,1.02,0,66.21
1000,1.02,0.02,65.11
